filepath,label,split
data/raw/AID/Forest/forest_20.jpg,Forest,train
data/raw/AID/Stadium/stadium_117.jpg,Stadium,train
data/raw/AID/Mountain/mountain_169.jpg,Mountain,train
data/raw/AID/Beach/beach_110.jpg,Beach,train
data/raw/AID/Mountain/mountain_26.jpg,Mountain,train
data/raw/AID/Beach/beach_252.jpg,Beach,train
data/raw/AID/Airport/airport_226.jpg,Airport,train
data/raw/AID/Desert/desert_95.jpg,Desert,train
data/raw/AID/Forest/forest_180.jpg,Forest,train
data/raw/AID/Desert/desert_115.jpg,Desert,train
data/raw/AID/Airport/airport_222.jpg,Airport,train
data/raw/AID/Beach/beach_192.jpg,Beach,train
data/raw/AID/River/river_74.jpg,River,train
data/raw/AID/Stadium/stadium_277.jpg,Stadium,train
data/raw/AID/River/river_30.jpg,River,train
data/raw/AID/River/river_298.jpg,River,train
data/raw/AID/River/river_360.jpg,River,train
data/raw/AID/Stadium/stadium_290.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_90.jpg,DenseResidential,train
data/raw/AID/Beach/beach_175.jpg,Beach,train
data/raw/AID/Airport/airport_231.jpg,Airport,train
data/raw/AID/Forest/forest_68.jpg,Forest,train
data/raw/AID/Beach/beach_222.jpg,Beach,train
data/raw/AID/Mountain/mountain_326.jpg,Mountain,train
data/raw/AID/Desert/desert_12.jpg,Desert,train
data/raw/AID/Desert/desert_52.jpg,Desert,train
data/raw/AID/River/river_302.jpg,River,train
data/raw/AID/Industrial/industrial_194.jpg,Industrial,train
data/raw/AID/Farmland/farmland_116.jpg,Farmland,train
data/raw/AID/Beach/beach_5.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_356.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_139.jpg,Mountain,train
data/raw/AID/River/river_202.jpg,River,train
data/raw/AID/Stadium/stadium_134.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_40.jpg,DenseResidential,train
data/raw/AID/Forest/forest_110.jpg,Forest,train
data/raw/AID/River/river_163.jpg,River,train
data/raw/AID/Forest/forest_157.jpg,Forest,train
data/raw/AID/Mountain/mountain_247.jpg,Mountain,train
data/raw/AID/Forest/forest_91.jpg,Forest,train
data/raw/AID/Farmland/farmland_316.jpg,Farmland,train
data/raw/AID/Farmland/farmland_23.jpg,Farmland,train
data/raw/AID/Beach/beach_309.jpg,Beach,train
data/raw/AID/Mountain/mountain_304.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_333.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_25.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_172.jpg,DenseResidential,train
data/raw/AID/Beach/beach_154.jpg,Beach,train
data/raw/AID/Desert/desert_88.jpg,Desert,train
data/raw/AID/Airport/airport_117.jpg,Airport,train
data/raw/AID/Farmland/farmland_238.jpg,Farmland,train
data/raw/AID/Beach/beach_311.jpg,Beach,train
data/raw/AID/River/river_383.jpg,River,train
data/raw/AID/Desert/desert_280.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_63.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_56.jpg,Industrial,train
data/raw/AID/Stadium/stadium_45.jpg,Stadium,train
data/raw/AID/Airport/airport_215.jpg,Airport,train
data/raw/AID/Forest/forest_119.jpg,Forest,train
data/raw/AID/Airport/airport_208.jpg,Airport,train
data/raw/AID/Mountain/mountain_317.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_95.jpg,DenseResidential,train
data/raw/AID/Beach/beach_228.jpg,Beach,train
data/raw/AID/Desert/desert_297.jpg,Desert,train
data/raw/AID/Farmland/farmland_181.jpg,Farmland,train
data/raw/AID/Farmland/farmland_145.jpg,Farmland,train
data/raw/AID/River/river_393.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_195.jpg,DenseResidential,train
data/raw/AID/River/river_378.jpg,River,train
data/raw/AID/Stadium/stadium_132.jpg,Stadium,train
data/raw/AID/Forest/forest_96.jpg,Forest,train
data/raw/AID/Airport/airport_49.jpg,Airport,train
data/raw/AID/River/river_171.jpg,River,train
data/raw/AID/Farmland/farmland_260.jpg,Farmland,train
data/raw/AID/River/river_140.jpg,River,train
data/raw/AID/Beach/beach_296.jpg,Beach,train
data/raw/AID/Stadium/stadium_223.jpg,Stadium,train
data/raw/AID/Desert/desert_193.jpg,Desert,train
data/raw/AID/Desert/desert_108.jpg,Desert,train
data/raw/AID/Farmland/farmland_196.jpg,Farmland,train
data/raw/AID/Desert/desert_6.jpg,Desert,train
data/raw/AID/Mountain/mountain_307.jpg,Mountain,train
data/raw/AID/Farmland/farmland_184.jpg,Farmland,train
data/raw/AID/Airport/airport_342.jpg,Airport,train
data/raw/AID/Beach/beach_274.jpg,Beach,train
data/raw/AID/River/river_119.jpg,River,train
data/raw/AID/Desert/desert_83.jpg,Desert,train
data/raw/AID/Industrial/industrial_305.jpg,Industrial,train
data/raw/AID/Airport/airport_125.jpg,Airport,train
data/raw/AID/Stadium/stadium_281.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_381.jpg,DenseResidential,train
data/raw/AID/Beach/beach_184.jpg,Beach,train
data/raw/AID/Stadium/stadium_186.jpg,Stadium,train
data/raw/AID/Beach/beach_287.jpg,Beach,train
data/raw/AID/Stadium/stadium_116.jpg,Stadium,train
data/raw/AID/Desert/desert_218.jpg,Desert,train
data/raw/AID/Desert/desert_296.jpg,Desert,train
data/raw/AID/Farmland/farmland_156.jpg,Farmland,train
data/raw/AID/Forest/forest_114.jpg,Forest,train
data/raw/AID/River/river_231.jpg,River,train
data/raw/AID/Farmland/farmland_139.jpg,Farmland,train
data/raw/AID/Desert/desert_236.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_110.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_120.jpg,Mountain,train
data/raw/AID/River/river_105.jpg,River,train
data/raw/AID/Desert/desert_167.jpg,Desert,train
data/raw/AID/Desert/desert_195.jpg,Desert,train
data/raw/AID/Beach/beach_172.jpg,Beach,train
data/raw/AID/River/river_29.jpg,River,train
data/raw/AID/Stadium/stadium_114.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_168.jpg,DenseResidential,train
data/raw/AID/Airport/airport_244.jpg,Airport,train
data/raw/AID/Airport/airport_170.jpg,Airport,train
data/raw/AID/River/river_258.jpg,River,train
data/raw/AID/Airport/airport_70.jpg,Airport,train
data/raw/AID/Farmland/farmland_12.jpg,Farmland,train
data/raw/AID/Mountain/mountain_111.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_96.jpg,DenseResidential,train
data/raw/AID/River/river_116.jpg,River,train
data/raw/AID/Airport/airport_163.jpg,Airport,train
data/raw/AID/Beach/beach_389.jpg,Beach,train
data/raw/AID/River/river_373.jpg,River,train
data/raw/AID/Beach/beach_250.jpg,Beach,train
data/raw/AID/River/river_206.jpg,River,train
data/raw/AID/Airport/airport_4.jpg,Airport,train
data/raw/AID/Airport/airport_176.jpg,Airport,train
data/raw/AID/DenseResidential/denseresidential_146.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_33.jpg,Mountain,train
data/raw/AID/Farmland/farmland_364.jpg,Farmland,train
data/raw/AID/Airport/airport_106.jpg,Airport,train
data/raw/AID/Airport/airport_251.jpg,Airport,train
data/raw/AID/Stadium/stadium_159.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_198.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_99.jpg,Mountain,train
data/raw/AID/Industrial/industrial_256.jpg,Industrial,train
data/raw/AID/Forest/forest_61.jpg,Forest,train
data/raw/AID/Farmland/farmland_90.jpg,Farmland,train
data/raw/AID/Industrial/industrial_77.jpg,Industrial,train
data/raw/AID/Desert/desert_292.jpg,Desert,train
data/raw/AID/Desert/desert_210.jpg,Desert,train
data/raw/AID/Mountain/mountain_238.jpg,Mountain,train
data/raw/AID/Airport/airport_48.jpg,Airport,train
data/raw/AID/Beach/beach_373.jpg,Beach,train
data/raw/AID/Farmland/farmland_86.jpg,Farmland,train
data/raw/AID/Airport/airport_298.jpg,Airport,train
data/raw/AID/DenseResidential/denseresidential_341.jpg,DenseResidential,train
data/raw/AID/River/river_317.jpg,River,train
data/raw/AID/Industrial/industrial_69.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_230.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_178.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_342.jpg,Industrial,train
data/raw/AID/Stadium/stadium_160.jpg,Stadium,train
data/raw/AID/Mountain/mountain_148.jpg,Mountain,train
data/raw/AID/River/river_307.jpg,River,train
data/raw/AID/Farmland/farmland_108.jpg,Farmland,train
data/raw/AID/Mountain/mountain_236.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_152.jpg,DenseResidential,train
data/raw/AID/Beach/beach_31.jpg,Beach,train
data/raw/AID/Farmland/farmland_365.jpg,Farmland,train
data/raw/AID/Farmland/farmland_1.jpg,Farmland,train
data/raw/AID/Industrial/industrial_106.jpg,Industrial,train
data/raw/AID/Forest/forest_43.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_42.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_275.jpg,Industrial,train
data/raw/AID/Farmland/farmland_332.jpg,Farmland,train
data/raw/AID/Beach/beach_398.jpg,Beach,train
data/raw/AID/Beach/beach_155.jpg,Beach,train
data/raw/AID/Forest/forest_136.jpg,Forest,train
data/raw/AID/Desert/desert_132.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_352.jpg,DenseResidential,train
data/raw/AID/River/river_147.jpg,River,train
data/raw/AID/River/river_91.jpg,River,train
data/raw/AID/Industrial/industrial_53.jpg,Industrial,train
data/raw/AID/River/river_89.jpg,River,train
data/raw/AID/Airport/airport_253.jpg,Airport,train
data/raw/AID/Desert/desert_163.jpg,Desert,train
data/raw/AID/Forest/forest_125.jpg,Forest,train
data/raw/AID/Industrial/industrial_352.jpg,Industrial,train
data/raw/AID/Airport/airport_324.jpg,Airport,train
data/raw/AID/Stadium/stadium_111.jpg,Stadium,train
data/raw/AID/Stadium/stadium_282.jpg,Stadium,train
data/raw/AID/River/river_155.jpg,River,train
data/raw/AID/Stadium/stadium_246.jpg,Stadium,train
data/raw/AID/Desert/desert_121.jpg,Desert,train
data/raw/AID/Mountain/mountain_184.jpg,Mountain,train
data/raw/AID/Desert/desert_243.jpg,Desert,train
data/raw/AID/Forest/forest_116.jpg,Forest,train
data/raw/AID/Beach/beach_112.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_35.jpg,DenseResidential,train
data/raw/AID/River/river_322.jpg,River,train
data/raw/AID/Stadium/stadium_44.jpg,Stadium,train
data/raw/AID/Desert/desert_226.jpg,Desert,train
data/raw/AID/Desert/desert_17.jpg,Desert,train
data/raw/AID/Stadium/stadium_10.jpg,Stadium,train
data/raw/AID/Mountain/mountain_181.jpg,Mountain,train
data/raw/AID/Farmland/farmland_92.jpg,Farmland,train
data/raw/AID/Stadium/stadium_194.jpg,Stadium,train
data/raw/AID/Desert/desert_99.jpg,Desert,train
data/raw/AID/River/river_304.jpg,River,train
data/raw/AID/Desert/desert_118.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_371.jpg,DenseResidential,train
data/raw/AID/River/river_226.jpg,River,train
data/raw/AID/Airport/airport_65.jpg,Airport,train
data/raw/AID/Farmland/farmland_279.jpg,Farmland,train
data/raw/AID/Airport/airport_139.jpg,Airport,train
data/raw/AID/DenseResidential/denseresidential_232.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_6.jpg,Farmland,train
data/raw/AID/Forest/forest_128.jpg,Forest,train
data/raw/AID/Farmland/farmland_348.jpg,Farmland,train
data/raw/AID/Farmland/farmland_273.jpg,Farmland,train
data/raw/AID/Farmland/farmland_178.jpg,Farmland,train
data/raw/AID/Farmland/farmland_233.jpg,Farmland,train
data/raw/AID/Forest/forest_81.jpg,Forest,train
data/raw/AID/Mountain/mountain_12.jpg,Mountain,train
data/raw/AID/River/river_285.jpg,River,train
data/raw/AID/River/river_186.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_225.jpg,DenseResidential,train
data/raw/AID/Beach/beach_212.jpg,Beach,train
data/raw/AID/Industrial/industrial_193.jpg,Industrial,train
data/raw/AID/Mountain/mountain_312.jpg,Mountain,train
data/raw/AID/Stadium/stadium_274.jpg,Stadium,train
data/raw/AID/Beach/beach_257.jpg,Beach,train
data/raw/AID/Mountain/mountain_97.jpg,Mountain,train
data/raw/AID/Forest/forest_229.jpg,Forest,train
data/raw/AID/Desert/desert_94.jpg,Desert,train
data/raw/AID/Farmland/farmland_216.jpg,Farmland,train
data/raw/AID/Stadium/stadium_191.jpg,Stadium,train
data/raw/AID/Mountain/mountain_144.jpg,Mountain,train
data/raw/AID/Mountain/mountain_308.jpg,Mountain,train
data/raw/AID/Desert/desert_209.jpg,Desert,train
data/raw/AID/Desert/desert_189.jpg,Desert,train
data/raw/AID/Industrial/industrial_327.jpg,Industrial,train
data/raw/AID/Stadium/stadium_271.jpg,Stadium,train
data/raw/AID/Industrial/industrial_132.jpg,Industrial,train
data/raw/AID/Stadium/stadium_261.jpg,Stadium,train
data/raw/AID/River/river_198.jpg,River,train
data/raw/AID/Mountain/mountain_273.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_217.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_64.jpg,Farmland,train
data/raw/AID/Desert/desert_19.jpg,Desert,train
data/raw/AID/Airport/airport_214.jpg,Airport,train
data/raw/AID/Beach/beach_107.jpg,Beach,train
data/raw/AID/Farmland/farmland_18.jpg,Farmland,train
data/raw/AID/Mountain/mountain_126.jpg,Mountain,train
data/raw/AID/Farmland/farmland_269.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_303.jpg,DenseResidential,train
data/raw/AID/Desert/desert_289.jpg,Desert,train
data/raw/AID/River/river_395.jpg,River,train
data/raw/AID/Stadium/stadium_99.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_343.jpg,DenseResidential,train
data/raw/AID/River/river_319.jpg,River,train
data/raw/AID/River/river_306.jpg,River,train
data/raw/AID/Desert/desert_214.jpg,Desert,train
data/raw/AID/Airport/airport_50.jpg,Airport,train
data/raw/AID/Mountain/mountain_243.jpg,Mountain,train
data/raw/AID/Desert/desert_107.jpg,Desert,train
data/raw/AID/Stadium/stadium_33.jpg,Stadium,train
data/raw/AID/Airport/airport_103.jpg,Airport,train
data/raw/AID/Stadium/stadium_74.jpg,Stadium,train
data/raw/AID/Industrial/industrial_60.jpg,Industrial,train
data/raw/AID/Beach/beach_382.jpg,Beach,train
data/raw/AID/Airport/airport_156.jpg,Airport,train
data/raw/AID/River/river_85.jpg,River,train
data/raw/AID/Mountain/mountain_54.jpg,Mountain,train
data/raw/AID/Airport/airport_350.jpg,Airport,train
data/raw/AID/Farmland/farmland_300.jpg,Farmland,train
data/raw/AID/River/river_158.jpg,River,train
data/raw/AID/Farmland/farmland_17.jpg,Farmland,train
data/raw/AID/Beach/beach_329.jpg,Beach,train
data/raw/AID/Airport/airport_272.jpg,Airport,train
data/raw/AID/Desert/desert_154.jpg,Desert,train
data/raw/AID/Airport/airport_349.jpg,Airport,train
data/raw/AID/Desert/desert_62.jpg,Desert,train
data/raw/AID/River/river_222.jpg,River,train
data/raw/AID/Mountain/mountain_75.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_139.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_39.jpg,Mountain,train
data/raw/AID/Beach/beach_12.jpg,Beach,train
data/raw/AID/Mountain/mountain_270.jpg,Mountain,train
data/raw/AID/Mountain/mountain_48.jpg,Mountain,train
data/raw/AID/River/river_61.jpg,River,train
data/raw/AID/Mountain/mountain_42.jpg,Mountain,train
data/raw/AID/Beach/beach_77.jpg,Beach,train
data/raw/AID/Stadium/stadium_128.jpg,Stadium,train
data/raw/AID/River/river_374.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_212.jpg,DenseResidential,train
data/raw/AID/Beach/beach_92.jpg,Beach,train
data/raw/AID/Beach/beach_202.jpg,Beach,train
data/raw/AID/Desert/desert_152.jpg,Desert,train
data/raw/AID/Beach/beach_162.jpg,Beach,train
data/raw/AID/Beach/beach_400.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_386.jpg,DenseResidential,train
data/raw/AID/Beach/beach_148.jpg,Beach,train
data/raw/AID/Farmland/farmland_27.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_9.jpg,DenseResidential,train
data/raw/AID/Desert/desert_70.jpg,Desert,train
data/raw/AID/River/river_282.jpg,River,train
data/raw/AID/Airport/airport_193.jpg,Airport,train
data/raw/AID/DenseResidential/denseresidential_375.jpg,DenseResidential,train
data/raw/AID/River/river_259.jpg,River,train
data/raw/AID/Farmland/farmland_173.jpg,Farmland,train
data/raw/AID/Industrial/industrial_331.jpg,Industrial,train
data/raw/AID/Mountain/mountain_218.jpg,Mountain,train
data/raw/AID/Airport/airport_235.jpg,Airport,train
data/raw/AID/River/river_346.jpg,River,train
data/raw/AID/Industrial/industrial_118.jpg,Industrial,train
data/raw/AID/Beach/beach_362.jpg,Beach,train
data/raw/AID/Airport/airport_306.jpg,Airport,train
data/raw/AID/Farmland/farmland_315.jpg,Farmland,train
data/raw/AID/Mountain/mountain_305.jpg,Mountain,train
data/raw/AID/Industrial/industrial_334.jpg,Industrial,train
data/raw/AID/Farmland/farmland_71.jpg,Farmland,train
data/raw/AID/Desert/desert_168.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_319.jpg,DenseResidential,train
data/raw/AID/River/river_264.jpg,River,train
data/raw/AID/Desert/desert_122.jpg,Desert,train
data/raw/AID/Farmland/farmland_232.jpg,Farmland,train
data/raw/AID/Forest/forest_210.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_306.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_347.jpg,DenseResidential,train
data/raw/AID/Beach/beach_289.jpg,Beach,train
data/raw/AID/Airport/airport_15.jpg,Airport,train
data/raw/AID/Airport/airport_265.jpg,Airport,train
data/raw/AID/Beach/beach_177.jpg,Beach,train
data/raw/AID/Desert/desert_216.jpg,Desert,train
data/raw/AID/Desert/desert_197.jpg,Desert,train
data/raw/AID/Beach/beach_120.jpg,Beach,train
data/raw/AID/Industrial/industrial_25.jpg,Industrial,train
data/raw/AID/Desert/desert_36.jpg,Desert,train
data/raw/AID/Desert/desert_23.jpg,Desert,train
data/raw/AID/Desert/desert_57.jpg,Desert,train
data/raw/AID/Mountain/mountain_182.jpg,Mountain,train
data/raw/AID/Desert/desert_267.jpg,Desert,train
data/raw/AID/Airport/airport_279.jpg,Airport,train
data/raw/AID/Forest/forest_225.jpg,Forest,train
data/raw/AID/River/river_157.jpg,River,train
data/raw/AID/Mountain/mountain_228.jpg,Mountain,train
data/raw/AID/Industrial/industrial_198.jpg,Industrial,train
data/raw/AID/Farmland/farmland_2.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_277.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_239.jpg,Industrial,train
data/raw/AID/Mountain/mountain_250.jpg,Mountain,train
data/raw/AID/Stadium/stadium_253.jpg,Stadium,train
data/raw/AID/Airport/airport_31.jpg,Airport,train
data/raw/AID/Forest/forest_150.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_107.jpg,DenseResidential,train
data/raw/AID/Forest/forest_220.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_24.jpg,DenseResidential,train
data/raw/AID/Forest/forest_158.jpg,Forest,train
data/raw/AID/Beach/beach_160.jpg,Beach,train
data/raw/AID/Beach/beach_370.jpg,Beach,train
data/raw/AID/Farmland/farmland_242.jpg,Farmland,train
data/raw/AID/Beach/beach_57.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_292.jpg,DenseResidential,train
data/raw/AID/River/river_379.jpg,River,train
data/raw/AID/Beach/beach_146.jpg,Beach,train
data/raw/AID/Beach/beach_82.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_238.jpg,DenseResidential,train
data/raw/AID/Forest/forest_200.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_156.jpg,DenseResidential,train
data/raw/AID/Beach/beach_357.jpg,Beach,train
data/raw/AID/Desert/desert_181.jpg,Desert,train
data/raw/AID/Industrial/industrial_217.jpg,Industrial,train
data/raw/AID/Farmland/farmland_171.jpg,Farmland,train
data/raw/AID/Mountain/mountain_246.jpg,Mountain,train
data/raw/AID/River/river_353.jpg,River,train
data/raw/AID/Beach/beach_98.jpg,Beach,train
data/raw/AID/Industrial/industrial_312.jpg,Industrial,train
data/raw/AID/Beach/beach_314.jpg,Beach,train
data/raw/AID/Mountain/mountain_190.jpg,Mountain,train
data/raw/AID/River/river_283.jpg,River,train
data/raw/AID/Industrial/industrial_121.jpg,Industrial,train
data/raw/AID/Industrial/industrial_269.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_151.jpg,DenseResidential,train
data/raw/AID/Desert/desert_66.jpg,Desert,train
data/raw/AID/River/river_313.jpg,River,train
data/raw/AID/Stadium/stadium_242.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_284.jpg,DenseResidential,train
data/raw/AID/Beach/beach_330.jpg,Beach,train
data/raw/AID/Industrial/industrial_151.jpg,Industrial,train
data/raw/AID/Airport/airport_162.jpg,Airport,train
data/raw/AID/River/river_359.jpg,River,train
data/raw/AID/Forest/forest_199.jpg,Forest,train
data/raw/AID/Farmland/farmland_154.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_264.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_169.jpg,DenseResidential,train
data/raw/AID/Airport/airport_191.jpg,Airport,train
data/raw/AID/Farmland/farmland_177.jpg,Farmland,train
data/raw/AID/Industrial/industrial_243.jpg,Industrial,train
data/raw/AID/Forest/forest_109.jpg,Forest,train
data/raw/AID/Industrial/industrial_379.jpg,Industrial,train
data/raw/AID/Industrial/industrial_304.jpg,Industrial,train
data/raw/AID/Airport/airport_77.jpg,Airport,train
data/raw/AID/Farmland/farmland_42.jpg,Farmland,train
data/raw/AID/Farmland/farmland_270.jpg,Farmland,train
data/raw/AID/Farmland/farmland_107.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_266.jpg,DenseResidential,train
data/raw/AID/Beach/beach_101.jpg,Beach,train
data/raw/AID/Mountain/mountain_198.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_286.jpg,DenseResidential,train
data/raw/AID/Beach/beach_138.jpg,Beach,train
data/raw/AID/Desert/desert_2.jpg,Desert,train
data/raw/AID/Mountain/mountain_185.jpg,Mountain,train
data/raw/AID/Farmland/farmland_326.jpg,Farmland,train
data/raw/AID/Farmland/farmland_9.jpg,Farmland,train
data/raw/AID/Desert/desert_24.jpg,Desert,train
data/raw/AID/Farmland/farmland_31.jpg,Farmland,train
data/raw/AID/Airport/airport_99.jpg,Airport,train
data/raw/AID/River/river_245.jpg,River,train
data/raw/AID/Stadium/stadium_225.jpg,Stadium,train
data/raw/AID/Desert/desert_200.jpg,Desert,train
data/raw/AID/Mountain/mountain_145.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_117.jpg,DenseResidential,train
data/raw/AID/Desert/desert_242.jpg,Desert,train
data/raw/AID/Airport/airport_34.jpg,Airport,train
data/raw/AID/River/river_365.jpg,River,train
data/raw/AID/Industrial/industrial_230.jpg,Industrial,train
data/raw/AID/Airport/airport_110.jpg,Airport,train
data/raw/AID/Beach/beach_209.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_349.jpg,DenseResidential,train
data/raw/AID/River/river_192.jpg,River,train
data/raw/AID/Beach/beach_55.jpg,Beach,train
data/raw/AID/Beach/beach_206.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_203.jpg,DenseResidential,train
data/raw/AID/Beach/beach_48.jpg,Beach,train
data/raw/AID/Desert/desert_231.jpg,Desert,train
data/raw/AID/Airport/airport_119.jpg,Airport,train
data/raw/AID/River/river_308.jpg,River,train
data/raw/AID/River/river_399.jpg,River,train
data/raw/AID/Industrial/industrial_192.jpg,Industrial,train
data/raw/AID/River/river_94.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_280.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_78.jpg,Industrial,train
data/raw/AID/Beach/beach_13.jpg,Beach,train
data/raw/AID/Airport/airport_172.jpg,Airport,train
data/raw/AID/River/river_19.jpg,River,train
data/raw/AID/Mountain/mountain_230.jpg,Mountain,train
data/raw/AID/Mountain/mountain_152.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_318.jpg,DenseResidential,train
data/raw/AID/Airport/airport_91.jpg,Airport,train
data/raw/AID/Industrial/industrial_281.jpg,Industrial,train
data/raw/AID/River/river_349.jpg,River,train
data/raw/AID/Beach/beach_380.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_29.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_301.jpg,Farmland,train
data/raw/AID/Stadium/stadium_85.jpg,Stadium,train
data/raw/AID/Stadium/stadium_68.jpg,Stadium,train
data/raw/AID/Stadium/stadium_169.jpg,Stadium,train
data/raw/AID/Airport/airport_108.jpg,Airport,train
data/raw/AID/Desert/desert_125.jpg,Desert,train
data/raw/AID/Beach/beach_94.jpg,Beach,train
data/raw/AID/Desert/desert_124.jpg,Desert,train
data/raw/AID/River/river_194.jpg,River,train
data/raw/AID/Mountain/mountain_260.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_190.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_3.jpg,Farmland,train
data/raw/AID/Industrial/industrial_267.jpg,Industrial,train
data/raw/AID/Mountain/mountain_186.jpg,Mountain,train
data/raw/AID/Forest/forest_209.jpg,Forest,train
data/raw/AID/Industrial/industrial_258.jpg,Industrial,train
data/raw/AID/Industrial/industrial_229.jpg,Industrial,train
data/raw/AID/Beach/beach_131.jpg,Beach,train
data/raw/AID/River/river_104.jpg,River,train
data/raw/AID/River/river_229.jpg,River,train
data/raw/AID/Stadium/stadium_123.jpg,Stadium,train
data/raw/AID/Stadium/stadium_156.jpg,Stadium,train
data/raw/AID/Stadium/stadium_1.jpg,Stadium,train
data/raw/AID/Industrial/industrial_200.jpg,Industrial,train
data/raw/AID/Farmland/farmland_191.jpg,Farmland,train
data/raw/AID/Forest/forest_191.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_206.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_300.jpg,Industrial,train
data/raw/AID/River/river_183.jpg,River,train
data/raw/AID/Industrial/industrial_306.jpg,Industrial,train
data/raw/AID/Forest/forest_5.jpg,Forest,train
data/raw/AID/Airport/airport_13.jpg,Airport,train
data/raw/AID/River/river_384.jpg,River,train
data/raw/AID/Beach/beach_16.jpg,Beach,train
data/raw/AID/Mountain/mountain_170.jpg,Mountain,train
data/raw/AID/Mountain/mountain_105.jpg,Mountain,train
data/raw/AID/Farmland/farmland_134.jpg,Farmland,train
data/raw/AID/Industrial/industrial_216.jpg,Industrial,train
data/raw/AID/Industrial/industrial_138.jpg,Industrial,train
data/raw/AID/Industrial/industrial_88.jpg,Industrial,train
data/raw/AID/Beach/beach_89.jpg,Beach,train
data/raw/AID/Mountain/mountain_202.jpg,Mountain,train
data/raw/AID/Forest/forest_85.jpg,Forest,train
data/raw/AID/Airport/airport_142.jpg,Airport,train
data/raw/AID/Mountain/mountain_328.jpg,Mountain,train
data/raw/AID/Forest/forest_224.jpg,Forest,train
data/raw/AID/Desert/desert_213.jpg,Desert,train
